"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chr10:81774524-81774679",8.34711144576695,2.14071200805577,0.712210355943946,3.00572996473566,0.00264944170275989,0.00532854390883107
"chr10:81869878-81870262",39.4305303794014,2.72552108803417,0.412365955530202,6.6094716391653,3.85694098554374e-11,3.84202051751456e-10
"chr10:81923494-81923811",24.7075546015965,1.9911115234848,0.468705748210668,4.24810562082089,2.15585755791177e-05,7.16147049446072e-05
"chr10:81931126-81931376",25.7202468860469,1.08825316916145,0.400843279860769,2.71490935195284,0.00662939135303345,0.0121312443923211
"chr10:81965640-81965830",18.9737990415437,0.693494849967406,0.447248574803058,1.55058034622643,0.121002285101588,0.166576254550436
"chr10:82011318-82011725",4.06945784767166,1.47475556222008,0.905518934129391,1.62863028771229,0.103391308518973,0.144403879643657
"chr10:82050576-82051161",55.8626086128361,2.11038628381967,0.348800045130352,6.05041860883644,1.44469938949435e-09,1.11603027838439e-08
"chr10:82189215-82189681",52.0705321729851,2.13116229535533,0.335288480137219,6.35620494471846,2.06799082020434e-10,1.8447146750668e-09
"chr10:82196190-82196541",38.1731975205427,1.39291314450857,0.362784181305744,3.83950904224974,0.000123280589294903,0.000342754202736414
"chr10:82231468-82231755",23.5167876622695,2.05341299526941,0.497957036093609,4.12367502903082,3.72874874506859e-05,0.000117115609089875
"chr10:82254848-82255181",44.2853824963127,0.776548271710793,0.347075199815676,2.23740639528033,0.0252597909384779,0.0406736602396543
"chr10:82258692-82258853",15.9740837173664,0.837220967486914,0.500956620630441,1.671244441152,0.0946734054815488,0.133580284446569
"chr10:82264172-82264376",20.8482014655606,2.10449438247443,0.480969386320388,4.37552668076169,1.21139622765684e-05,4.26820335628236e-05
"chr10:82655896-82656112",15.5545602466075,1.51148333165386,0.616371403050323,2.45222819256989,0.0141974595124454,0.0241442762209446
"chr10:82703819-82703957",12.2580893770379,2.03537662871007,0.598386228727186,3.40144296609143,0.00067031114064669,0.0015545342424184
"chr10:82723990-82724273",23.80163768245,2.60877211491816,0.509956033986253,5.11568045293193,3.12611913268131e-07,1.56053442972298e-06
"chr10:82726135-82726749",93.2584339983065,2.00801737924474,0.255993607877396,7.84401374664968,4.36369304842359e-15,8.48038460354019e-14
"chr10:82727226-82727470",20.5433950748239,2.81020848425997,0.547228413166273,5.13534826892495,2.81622013645846e-07,1.42005878290742e-06
"chr10:82868585-82868838",15.2346336028111,0.269633674116121,0.512477484724807,0.526137600485825,0.598792605435534,0.676663674223157
"chr10:82875997-82876164",9.22215411413412,-0.222917367242449,0.67214007581281,-0.331653140861863,0.740151187872463,0.806100088300405
"chr10:83658080-83658525",75.2349230868371,2.15624485659584,0.291324389768785,7.4015253522274,1.34628967951298e-13,2.04726137288144e-12
"chr10:83659357-83659688",22.8310160457132,2.15742897103688,0.475913612480434,4.53323652541158,5.80867086368999e-06,2.19047998154773e-05
"chr10:85367784-85367965",13.0331634002542,-0.0740894682644468,0.555263462334142,-0.133431196702552,0.893852374587865,0.920422499825547
"chr10:86114395-86114668",26.4549494719597,1.04316486905255,0.430065717840991,2.42559410289532,0.0152833529186396,0.0258176036073673
"chr10:86345449-86345654",15.6830705845917,0.245135749356222,0.500894045471523,0.489396413418052,0.624561074774678,0.700556744973775
"chr10:86992138-86992584",35.2908497662096,0.54734962271242,0.375939769093534,1.4559503082959,0.145406356910864,0.196648400793981
"chr10:87191630-87191764",11.1063384596622,-0.0534553888942952,0.564498755841903,-0.094695317467212,0.92455683738515,0.943674647393841
"chr10:87274633-87274800",10.8891302666064,-0.559381911460265,0.609958124088703,-0.91708248381149,0.359099419040468,0.439104552764165
"chr10:87928825-87929134",32.8384365117156,1.7634448336975,0.381900023912593,4.61755622749348,3.88285492911417e-06,1.52607755417995e-05
"chr10:88162950-88163239",21.1388195055361,1.90862424785167,0.470624291313043,4.05551579695685,5.00237913546352e-05,0.000152589847271296
"chr10:88407442-88407817",33.5419584693869,1.20210245519617,0.378299915192169,3.17764399863934,0.00148476938480356,0.00316934056303054
"chr10:88442525-88442700",11.8086525813429,2.04584123877218,0.613834797039022,3.33288573512088,0.000859502339458939,0.00194312425294712
"chr10:88475514-88475875",69.4806293238181,2.22799474744244,0.289453049768871,7.69725780820586,1.39017239789039e-14,2.4858985587276e-13
"chr10:88515437-88515660",20.8378998734426,1.07779034113807,0.441427709126633,2.44160101156876,0.0146222970472593,0.024803962382538
"chr10:88703233-88703420",14.6483777394247,2.18637113778468,0.568231107452455,3.84767941971149,0.000119241945108923,0.000332183204459584
"chr10:88721405-88721666",26.6399568020076,2.14596677057168,0.443001200232564,4.84415565791945,1.27151223323561e-06,5.56039173605724e-06
"chr10:88727958-88728481",54.2146393923834,1.64907269243973,0.312466989919062,5.27759009957143,1.30893850913967e-07,7.0809173551148e-07
"chr10:88768176-88768457",45.0589772095198,1.55540213299099,0.347153370214176,4.48044658771823,7.44870191430967e-06,2.74463259184556e-05
"chr10:88777374-88777628",8.7011657902399,1.87875383556662,0.674052606145778,2.78725105197546,0.00531572797731599,0.00997425276287734
"chr10:88964439-88964616",8.53023512120728,0.376597164108683,0.646482420961053,0.582532721537638,0.560207907678045,0.639421703134294
"chr10:88973256-88973429",6.35641926332774,0.572159906705917,0.711659431613015,0.803979939405967,0.42140856064634,0.503150097525963
"chr10:89008647-89008917",5.21856438152184,0.724930174320983,0.789327132860068,0.918415374490236,0.35840144466371,0.438389859872878
"chr10:89248586-89248835",4.81617660927849,1.03768123853946,0.854570241515877,1.21427261110657,0.224643640867537,0.289494057169359
"chr10:89395321-89395632",21.2802751904516,0.593997793518703,0.467728852910932,1.26996183755167,0.204098224236171,0.265699154402498
"chr10:89417221-89417456",35.155247284768,2.03983310611131,0.386278187187748,5.28073594049426,1.2866601554547e-07,6.97750066752371e-07
"chr10:89453917-89454124",18.0014618516876,-0.438485562688942,0.458746556538505,-0.95583401431404,0.33915610059306,0.41749356658137
"chr10:89461265-89461542",22.8958342410774,0.962116652098599,0.441495574538168,2.17922150885665,0.0293152168355893,0.0466159016169055
"chr10:89465191-89465410",20.4203027300541,0.939379370214546,0.470527081228196,1.99644060393405,0.0458859848556757,0.0695446798136345
"chr10:89465462-89465726",14.8034243422918,2.16244241497739,0.584511074975959,3.69957475154142,0.000215961025621562,0.000565237649644779
"chr10:89523277-89523502",21.2354882570351,1.82083946082719,0.478838672318146,3.80261571608695,0.000143176354422317,0.000390343157900969
"chr10:89575983-89576174",13.7950300040692,-0.96583703179629,0.526784674987647,-1.83345696573071,0.0667346427172992,0.09742513748297
"chr10:89938673-89938838",17.1488201470859,0.372648451826911,0.501107345044288,0.743649949481335,0.45708827635428,0.539579299333254
"chr10:90145311-90145668",74.2329182442288,3.30330154222627,0.326259637005902,10.1247631258981,4.29016247426134e-24,4.14268813920861e-22
"chr10:91965138-91965319",10.1250795047842,2.56690033009616,0.696816390408759,3.68375423630664,0.00022982383654171,0.000597774120297883
"chr10:91968406-91968728",47.7283572473661,3.06425919098895,0.39010231460527,7.85501412389611,3.99727103915229e-15,7.81744779175985e-14
"chr10:92079433-92079571",11.1926585199843,1.0788867042392,0.583394924097063,1.84932480499214,0.0644109260749645,0.0944612062513717
"chr10:92259010-92259190",15.1941988325591,0.00724221117479385,0.492665813905947,0.0147000481266931,0.988271480963553,0.991480154603045
"chr10:92472816-92473129",42.8539425169466,2.89132540419677,0.392742891781267,7.36187838074751,1.8134015451953e-13,2.70434882946596e-12
"chr10:92677598-92677754",13.5527302413814,0.553082409953267,0.55884945792815,0.989680498221716,0.322330310023258,0.399436737315191
"chr10:93120657-93121080",70.6196760996945,3.28913894906926,0.373663445941046,8.80241025660347,1.33908631936447e-18,4.6596584761669e-17
"chr10:93316488-93316927",68.8495212746346,1.32239423717821,0.283592965768867,4.66300083851861,3.11631482928888e-06,1.2538297945967e-05
"chr10:93431327-93431582",24.1470531783959,1.67111580459897,0.44356273453484,3.76748467463447,0.000164900660393107,0.000443698224150733
"chr10:93548309-93548559",25.6198893666619,0.635615383596778,0.403409606197401,1.57560795239405,0.115116182294383,0.159168159696457
"chr10:93691433-93691611",17.7646140020117,2.77835757493552,0.55948810466929,4.96589212844443,6.83859612537634e-07,3.17095768718681e-06
"chr10:93882821-93883074",29.5136991836934,-0.324614478182458,0.379504788446923,-0.855363326272913,0.392350039752262,0.472855028750841
"chr10:93902233-93902558",26.3419915451131,-0.301501245607696,0.435712133049214,-0.691973490611153,0.488953976902146,0.571130183952382
"chr10:93949479-93949615",12.3492470426375,0.872109766502043,0.559584058472485,1.55849644624021,0.119115609771507,0.164213096365646
"chr10:94650841-94651167",55.767085051026,1.65708677942136,0.343437778159833,4.82499854355033,1.40004290621562e-06,6.07819070116306e-06
"chr10:94652161-94652416",28.1735735449335,1.58405852299057,0.40050619286952,3.95514114686021,7.64894799585537e-05,0.000222889940656291
"chr10:94663186-94663314",9.03926882783875,1.86589023934633,0.676073265445745,2.75989354218307,0.00578201997763684,0.0107396259502872
"chr10:94907194-94907375",12.4571371550644,0.894678669484397,0.595141355235946,1.50330448659495,0.132760543698268,0.181069067808813
"chr10:95076727-95076955",20.9266822799296,-0.672931119146304,0.433731349421012,-1.55149292308384,0.12078360199406,0.166349318132308
"chr10:95194728-95195354",209.371469580614,1.78524830400197,0.199826985590614,8.93397004776629,4.10988652909896e-19,1.58348495946581e-17
"chr10:95197761-95197930",16.4143999727229,0.993061933424551,0.516315235200695,1.92336360758082,0.0544344014036521,0.0811865529188555
"chr10:95200416-95200740",23.2525445612217,2.05902766986752,0.480163239053583,4.28818264789684,1.80140940410143e-05,6.10479826570893e-05
"chr10:95205263-95205540",20.7880744407903,1.18184688744186,0.461542486292558,2.56064592652197,0.0104477775933719,0.0182951562753707
"chr10:95225514-95225774",35.1163715363326,2.16605363934015,0.396839173442876,5.4582656761126,4.80807857192038e-08,2.82666719696233e-07
"chr10:95225877-95226404",76.5098845254332,1.7988130852678,0.285812953656861,6.29367235547834,3.10041895399383e-10,2.68807367223371e-09
"chr10:95228168-95228667",37.5017670525464,1.86260500778138,0.378011636623834,4.9273747877632,8.33417976352717e-07,3.78269909948574e-06
"chr10:95330803-95331098",27.900633474324,2.45517432460927,0.438088453762691,5.60428905058341,2.09111491557305e-08,1.32083914331985e-07
"chr10:95501029-95501490",55.3709952330679,1.89696846069167,0.346265564884104,5.47836300536148,4.29278756140851e-08,2.54308158833441e-07
"chr10:95522958-95523152",25.8639602841867,0.335246976003553,0.407500525449836,0.822690904836201,0.410683788774929,0.491712998804452
"chr10:95752305-95752491",14.4015748627946,0.0663545713892186,0.540033400328872,0.122871236017642,0.902209063332257,0.926434270137137
"chr10:95776754-95777053",43.6834051826981,2.46790937508603,0.37942108501802,6.50440756335095,7.80001608241056e-11,7.46193488998409e-10
"chr10:96163130-96163353",16.4551109104036,0.924356053582683,0.515835264316015,1.79195979322654,0.0731394067807274,0.105874996229948
"chr10:97023658-97023813",16.7994691516035,1.40164117733898,0.499852906488978,2.80410728665011,0.00504561124560645,0.00953224428278549
"chr10:97476627-97476765",12.8986104540705,1.49202623772929,0.560739056389955,2.66082096605678,0.00779503929907809,0.0140234463403303
"chr10:98320273-98320451",16.9484554303913,-0.77195321294483,0.473229705646902,-1.63124420071976,0.102838802115611,0.143762169081269
"chr10:98602765-98603104",41.7137255821253,0.423016104187512,0.331786349015967,1.27496536684562,0.202321500614912,0.263764001729845
"chr10:98623722-98624197",29.9889777655713,-0.211471854684696,0.382354292154486,-0.553078281122716,0.580209808028387,0.65879632057313
"chr10:99096783-99096995",12.1352086354768,2.26947809488014,0.619954582272082,3.66071670373448,0.000251510729408831,0.000647748086242114
"chr10:99097097-99097427",33.6469766922589,2.38306028693073,0.404200755173788,5.89573437562263,3.73018622254014e-09,2.68677748896248e-08
"chr10:99113813-99114008",16.4371154389574,2.73461914758003,0.576065988662416,4.74705884638255,2.0639591739609e-06,8.64178028121842e-06
"chr10:99168359-99168662",52.9318832842462,1.15547158177876,0.299808636614903,3.85403034023646,0.000116189187607887,0.000324498002267148
"chr10:99193974-99194108",11.6204973773583,0.254459579850993,0.610451789446245,0.416838125876934,0.676796813420168,0.748551132317388
"chr10:99207943-99208138",16.8485023928647,0.362417426472115,0.502030241835887,0.721903575264275,0.470353762990987,0.552705022681073
"chr10:99326132-99326443",27.4495925163759,0.352148750887127,0.416052930077011,0.846403727578471,0.39732755974428,0.477869437805475
"chr10:99331375-99331773",90.4702116306628,1.05959007236637,0.244003916141448,4.34251256751193,1.40862424975182e-05,4.88025990941692e-05
"chr10:99334426-99334753",27.0942690226347,1.12032607396974,0.397373056940074,2.81933073821533,0.00481239040651163,0.00913745013894613
"chr10:99340110-99340355",20.0703398104443,2.71182582992968,0.541462658657903,5.00833397570083,5.49032057497677e-07,2.60440444836939e-06
"chr10:99345295-99345466",14.1224211248375,1.68972689932717,0.552839524457087,3.05645096736989,0.0022397410968248,0.00458391839262725
"chr10:99446870-99447081",14.5310846247454,-0.0328760943214796,0.501429845668595,-0.0655646938559141,0.947724398826752,0.961919718951078
"chr10:99673984-99674167",23.1959943921198,0.193875205744594,0.415010024188238,0.467157886424105,0.640386921523287,0.715813770621819
"chr10:100029108-100029394",39.0134343639853,2.14520342047327,0.388042950396666,5.52826283348375,3.23417265825886e-08,1.96029688387993e-07
"chr10:100074141-100074710",145.290796690005,3.34351497276767,0.255983748440446,13.0614345369098,5.46874478262592e-39,2.11230267228926e-35
"chr10:100100814-100100935",13.4064994234134,0.53428098801352,0.526340851281328,1.01508554145638,0.310065053128179,0.386206471366524
"chr10:100123035-100123283",20.0093024199808,1.00797568551413,0.450489431625631,2.2375123915266,0.0252528703551528,0.0406736602396543
"chr10:100155866-100156224",60.6297943473665,2.5366326354147,0.318165305633169,7.97268775225711,1.55260102954732e-15,3.28148918009659e-14
"chr10:100171691-100171896",15.8008485348982,2.14589091347514,0.559294135793969,3.83678421807311,0.000124655910490547,0.000346168915879649
"chr10:100204101-100204294",20.3635597653111,2.76006409038992,0.535721666290274,5.15204865523286,2.57656162634355e-07,1.3133578728805e-06
"chr10:100743736-100743871",12.1701867526372,0.143367091424686,0.536693340950162,0.267130371267265,0.789368784097892,0.84214479832259
"chr10:100767404-100767551",13.0956624283192,2.2188285324148,0.593461029484361,3.73879399350395,0.000184905168118207,0.000491701350675783
"chr10:101327896-101328096",15.1609888866189,3.39820115585235,0.664983192236499,5.11020608569576,3.21807584528288e-07,1.60126479258037e-06
"chr10:101377027-101377238",18.0609985210109,2.88169669652279,0.564713880268029,5.10293229405846,3.34430675363523e-07,1.65820087752453e-06
"chr10:101503701-101503890",10.3942445014091,-0.332231169649946,0.617216610020008,-0.538273216009493,0.590388439633949,0.668604108492641
"chr10:101539691-101539879",18.7401242486963,0.661986571843551,0.478836919045548,1.38248857912433,0.166821734828628,0.222381001130483
"chr10:101765852-101766132",27.4554469510782,1.67529921641206,0.457077896909399,3.66523786807423,0.000247108800814838,0.000637048385214291
"chr10:101767966-101768206",20.3097179692348,0.665633661775961,0.446176974575507,1.49186018038973,0.135735803424349,0.184670496909668
"chr10:101795230-101795665",75.1826206255861,3.34280329464513,0.32464183384903,10.2968962903273,7.27713972015445e-25,8.26704475561663e-23
"chr10:101945104-101945287",17.5992974586922,-0.267974745282945,0.463891850644123,-0.577666421410199,0.563489353606851,0.642313008206127
"chr10:102049517-102049696",18.3694238947414,2.5787069693651,0.531058012088933,4.85579147788708,1.19906831501049e-06,5.26445168141862e-06
"chr10:102060886-102061168",18.86717436823,2.28066084244166,0.521273948280437,4.3751675102219,1.2133926268306e-05,4.27426267317207e-05
"chr10:102106818-102107113",22.1673656998125,0.686334313536872,0.434689278444525,1.57890784882669,0.11435719545125,0.158217844517042
"chr10:102124735-102124885",14.4335580233213,1.03899957517011,0.512527653114285,2.02720686163334,0.0426412617294734,0.0650995547154509
"chr10:102643091-102643510",56.9681631512153,2.18260027836208,0.332255779845754,6.56903629900833,5.06419392768499e-11,4.97088921110121e-10
"chr10:102730933-102731444",57.0501353225525,2.50281324586079,0.338092722599457,7.40274214309518,1.33400634872916e-13,2.03459013700548e-12
"chr10:102812052-102812238",14.0918787089826,1.14005212437774,0.523050241239856,2.17962259548017,0.0292854484824365,0.0465733586262114
"chr10:102829876-102830268",46.3923007482791,2.93540898745089,0.396149025220728,7.40986043273822,1.26432402744514e-13,1.93867191984259e-12
"chr10:102849194-102849636",51.8892012507682,2.90171064388963,0.361545452923048,8.0258529610307,1.00822926797931e-15,2.19147929119598e-14
"chr10:102851544-102851970",29.5889116963507,2.06796410350317,0.421076714762803,4.91113384093934,9.05512514316641e-07,4.08114595863247e-06
"chr10:102863321-102863567",16.7349727926688,2.62962985467389,0.558472316555551,4.70861272209958,2.49408427442523e-06,1.02619446178082e-05
"chr10:102870858-102871118",19.7126823706507,1.26470534395666,0.472781304247809,2.67503247821694,0.00747220110101396,0.0135047062174037
"chr10:102884303-102884523",21.2356203249599,2.6411723352613,0.506121364628386,5.21845652020747,1.80420319901614e-07,9.46517467735123e-07
"chr10:103391679-103391885",11.1462377475868,2.80691074679849,0.683122141776785,4.10894417724154,3.97472129567409e-05,0.000124059482864979
"chr10:103653547-103653764",26.1809894528102,1.07313393661913,0.448683191117755,2.39174089393844,0.0167686757532723,0.0280844934683674
"chr10:103966970-103967220",25.4615706710678,2.32045664075099,0.449450463721726,5.16287517324196,2.43185316359113e-07,1.2457603241871e-06
"chr10:104403653-104403877",16.515046486582,-0.0206127195575628,0.482302024066189,-0.0427381983259808,0.965910229513757,0.975029176718937
"chr10:104405695-104405999",18.2700091437835,2.07456880867845,0.509092354512366,4.07503430426798,4.60075645194337e-05,0.000141681656732161
"chr10:104534224-104534356",14.9830228269139,1.69964448193851,0.526963745637974,3.22535372880504,0.00125817109577068,0.0027332316408404
"chr10:104560040-104560221",18.4588982651614,2.56978171625239,0.543957427086511,4.72423316290834,2.30985282261173e-06,9.56762094084483e-06
"chr10:104573956-104574234",39.4399244439818,1.29768795697947,0.341331761767257,3.80183769087485,0.000143626809899945,0.000391291898293489
"chr10:104705567-104705723",13.2527042214542,-0.0588693103392468,0.515758971605233,-0.114141127116071,0.909125920520972,0.931726130254458
"chr10:104740435-104740603",14.8068071825349,0.487616412753409,0.507228872784946,0.961334101657395,0.336384206652205,0.414543829686255
"chr10:104885644-104885882",27.1803772472159,2.01285187544542,0.439271987175219,4.58224501951343,4.6001044587315e-06,1.77679034718504e-05
"chr10:104887648-104887862",9.33068869573314,-0.627038030635426,0.608162183499261,-1.03103752197737,0.302523224432259,0.377939986858446
"chr10:104920628-104920824",16.6441504187465,3.07669075110106,0.605847605237604,5.07832452336662,3.80777890180134e-07,1.86762488993113e-06
"chr10:104928096-104928565",89.8725592731092,1.3348431692733,0.263063293010915,5.07422816005695,3.89071997959102e-07,1.90467755654884e-06
"chr10:104991867-104992337",52.6551645676038,1.1080490933546,0.334589185822028,3.31167037162996,0.000927407500224587,0.0020789967902597
"chr10:105001162-105001712",93.0718867853554,1.65978981311187,0.252926422737601,6.56234249924066,5.29689771144878e-11,5.16322205942484e-10
"chr10:105308642-105308847",21.1082920025442,1.29750362149365,0.441876725712852,2.93634750597119,0.00332102058742718,0.00652962179635402
"chr10:105308970-105309140",18.5152004619589,1.33483173994322,0.522244058522097,2.55595390346934,0.0105897146404773,0.0185210345310892
"chr10:105338626-105338910",19.8125189150525,2.03122727003178,0.49075820877025,4.13895729858837,3.48887873668791e-05,0.000110141349574639
"chr10:105549510-105549683",16.7977634366139,0.924785173167653,0.485765740332986,1.90376779666208,0.0569404323364319,0.0844513467982982
"chr10:105554091-105554257",17.7267582726832,0.752762406965274,0.462160428582456,1.62879026504748,0.103357426237171,0.144369608115387
"chr10:105649872-105650399",104.794972646463,0.835151452210132,0.235297314158975,3.54934545341165,0.000386190081832181,0.000948440115133872
"chr10:105691301-105691703",30.0811637167059,1.8914915295466,0.404535962530088,4.67570674734739,2.92942975351593e-06,1.18667251420611e-05
"chr10:105700798-105700952",13.284345265285,2.48067515815534,0.603812372153989,4.10835430434455,3.98488463291193e-05,0.000124351580647322
"chr10:105708397-105708613",14.8201251267691,0.461580119617989,0.539191613333031,0.856059530979563,0.391964851819109,0.47252317108343
"chr10:106240603-106240983",102.092267668294,1.67026624287953,0.243009978001605,6.87324140603187,6.27592257319383e-12,7.12439410402973e-11
"chr10:107457357-107457534",8.99307942970818,2.62676244799609,0.764105991419244,3.43769382454018,0.000586690666461258,0.00137966069966917
"chr10:108854993-108855221",23.7839893559746,0.570236417450721,0.419675362626308,1.35875600102472,0.174223919941646,0.231191236201875
"chr10:108990817-108991009",12.7182978706618,0.722411402110861,0.573135498845481,1.26045482013604,0.20750533637818,0.269408188827133
"chr10:109306033-109306376",18.2843450972595,1.85246594380044,0.529061769028768,3.50141713547196,0.000462790863608689,0.00111459374010199
"chr10:109306809-109307019",16.4936229928734,2.25545647158798,0.544250865501116,4.14414861703762,3.41078502791206e-05,0.000107940656864485
"chr10:109556338-109556673",20.8784924200715,3.15337551216997,0.575826855560161,5.47625641583247,4.34418067690127e-08,2.56565716583045e-07
"chr10:109919616-109919798",8.44619500493875,2.35768146046967,0.755154178742849,3.12211933249796,0.00179554142393091,0.00374981278720364
"chr10:110358622-110359046",61.8036319143843,0.978216683480369,0.337787339536251,2.89595425578521,0.00378007497453231,0.00733603295522223
"chr10:111662630-111663017",39.5551373866942,1.80227515913972,0.368361790193868,4.89267673010056,9.94737227006636e-07,4.44438697433561e-06
"chr10:111770262-111770460",17.2326984900862,1.83704803101207,0.531141728405763,3.45867766128265,0.000542834132582075,0.00128771606163655
"chr10:111928320-111928601",25.0943925592414,1.40074375515142,0.417590010714676,3.35435168277647,0.000795511868918016,0.00181278147120698
"chr10:111941553-111941893",32.0507006691259,0.694566119136935,0.358113938234031,1.93951154920708,0.0524390796027037,0.0785137881443718
"chr10:112168032-112168430",22.5972873989866,1.70392847560023,0.459735830578849,3.70632080918042,0.000210291898385221,0.000552280213491877
"chr10:112190646-112190958",32.6113161223393,1.96331021826183,0.390546670492003,5.02708220707268,4.97998906348383e-07,2.38354495138864e-06
"chr10:112216451-112216862",62.8910529887772,2.1064047466023,0.299078857443211,7.0429744335982,1.88178767877045e-12,2.32775177237818e-11
"chr10:112219974-112220225",18.2366333131209,2.42864267708116,0.532784133335085,4.55839903091429,5.15450346331093e-06,1.96780525100455e-05
"chr10:112408835-112408959",10.0165063929866,0.535843619490365,0.655269554827882,0.817745331737736,0.413502619848133,0.49485789904366
"chr10:112549585-112550009",69.329146784367,1.85203362603773,0.280534929574013,6.60179332694866,4.06213560847824e-11,4.04381412055341e-10
"chr10:112550877-112551258",47.1283730047106,1.42296420842332,0.335166078191237,4.24554959768756,2.18058265898574e-05,7.23116593288897e-05
"chr10:112570016-112570160",11.8696064327867,2.28251547495945,0.646087151189195,3.53282907848922,0.000411138187038607,0.00100190614980228
"chr10:112582843-112583067",20.734844819961,2.09696081079119,0.478303836280492,4.38416055179092,1.16433881059565e-05,4.12119922650695e-05
"chr10:112612120-112612336",14.7421537291517,1.69744495159803,0.531797867404006,3.19189875635301,0.00141340865648036,0.0030304140636444
"chr10:112615220-112615453",15.8982294608215,0.425511021189883,0.523865343646694,0.812252664449696,0.416646665906824,0.498118934323332
"chr10:112617413-112617632",22.8711923504386,0.337684785515984,0.418994488901506,0.805940876218457,0.420276940587372,0.501954138224714
"chr10:112867660-112867907",27.8755602406051,2.65093017601263,0.451038013389157,5.87739857244671,4.16763911143761e-09,2.9713901371348e-08
"chr10:112891047-112891287",19.8597379728147,0.39768754704822,0.443401158640554,0.896902363240346,0.369771018955007,0.450300484184981
"chr10:113813824-113814083",43.3258569358034,2.64664257727303,0.374561203349346,7.06598161690697,1.59484529799046e-12,1.98872960887431e-11
"chr10:114070297-114070643",21.6759825639796,3.45818715153927,0.562205109183968,6.15111299247845,7.69410768475748e-10,6.22051092252763e-09
"chr10:114245126-114245531",21.6454298991774,3.02687622408859,0.552237037919494,5.4811177379411,4.2264708667862e-08,2.50860449065873e-07
"chr10:114250366-114250569",13.6309662311115,2.57486706604303,0.653489801616368,3.94017941775717,8.14206911952662e-05,0.000235615223631179
"chr10:114435399-114435630",12.8702195063839,1.6713622107222,0.572603334630019,2.91888312491601,0.00351287903716106,0.00686317414316368
"chr10:114438585-114438734",16.3160348816142,1.24904675813649,0.517310888756025,2.41449926008724,0.0157568549741683,0.0265333416186267
"chr10:114501892-114502025",11.4633282721609,0.7104183501226,0.630488012309196,1.12677534901997,0.25983747545964,0.329948959961489
"chr10:114515515-114515787",28.3947431028558,1.98184691142215,0.418874742611354,4.73135930580797,2.23021366614266e-06,9.27255143754146e-06
"chr10:114515909-114516155",14.6640512966956,1.02226092032902,0.532885867232231,1.91834871815716,0.0550668088737953,0.0820189142099814
"chr10:114520883-114521241",28.1188272879452,0.818666598247551,0.449704608267137,1.82045410075327,0.0686898800267916,0.0999866823453863
"chr10:114535236-114535388",14.7774178985404,-0.660572123232563,0.495946888558658,-1.33194125917867,0.182879491712184,0.241226683766178
"chr10:114538469-114538729",28.555767766787,0.161137859654198,0.414482198699303,0.388769071771644,0.697446981699593,0.767586455186028
"chr10:114539041-114539296",16.5418205823941,0.509366680303139,0.529318011428638,0.962307477367621,0.335895174043178,0.413974189451747
"chr10:114553427-114553572",18.520616611851,0.334659930891565,0.457258980491448,0.731882686113421,0.464240174765183,0.546393745724238
"chr10:114564279-114564455",13.7639914652548,2.69678968417503,0.617033607986276,4.37057179588022,1.2392159934028e-05,4.35232714209439e-05
"chr10:115342018-115342238",18.7734138278331,1.30800255379935,0.489872175972672,2.67008950080137,0.00758310310049211,0.0136740129438146
"chr10:115349118-115349425",25.4438981523254,2.41670869854984,0.451929852072081,5.34753056800591,8.91623566144574e-08,4.99839771296577e-07
"chr10:115370799-115370958",23.3997031050753,-0.0155573962396146,0.409705732691059,-0.0379721224241345,0.969709909074953,0.977923397699084
"chr10:115409622-115409854",12.4595298564993,2.40770345047358,0.638046852402756,3.77355274366867,0.00016093917531786,0.000433718865979579
"chr10:115681649-115682104",102.333048593319,1.80664235501032,0.264747127682512,6.8240300502027,8.8521352595338e-12,9.74113174927331e-11
"chr10:115718367-115718677",39.4376544886063,2.81639838223101,0.394521049839221,7.13877848438956,9.4163937834178e-13,1.21947429969661e-11
"chr10:115719316-115719485",11.4665927933078,2.17222605318176,0.620142632820605,3.50278458247869,0.000460421657098132,0.00110923352598879
"chr10:115739731-115739868",10.3539948355345,2.47932760677133,0.714034923043484,3.4722777930854,0.000516062032117927,0.00122947700789853
"chr10:115787028-115787171",11.6259612396075,0.826497039250616,0.588113949113049,1.40533486834835,0.159921724456546,0.214125196538143
"chr10:115816856-115817135",38.2087929627572,2.84680457081086,0.409978686057954,6.94378675677897,3.81726582444745e-12,4.4586502222258e-11
"chr10:115828795-115828998",16.9224713015361,-0.0914093606475569,0.486279935714651,-0.187976829669559,0.850894814631957,0.8849168609359
"chr10:116105935-116106422",61.6588132815133,2.20350813738945,0.307502700655868,7.16581718693729,7.73239027947547e-13,1.02194550742426e-11
"chr10:116109277-116109915",119.808099322058,1.54183179565308,0.239490364396496,6.43797006004155,1.21081875769735e-10,1.12490377669417e-09
"chr10:116139002-116139219",13.6687319759632,3.17796940933742,0.664299514875362,4.78394058429154,1.71891514131448e-06,7.32864490334747e-06
"chr10:116267271-116267467",26.5836988187762,0.702136201381588,0.399004813106746,1.75971862573434,0.0784555261619938,0.112683636627573
"chr10:116267890-116268045",14.9344197373848,0.924542013784256,0.511944701293346,1.80594117186592,0.0709275290896968,0.102943196283308
"chr10:116311211-116311457",26.3936943851926,1.07726277681687,0.404014744098074,2.66639471096967,0.00766696178987998,0.0138187773744337
